2015,04,19,1호선,종로3가,18757,16955
2015,04,19,1호선,종로5가,12737,12676
2015,04,20,1호선,서울역,62588,57960
2015,04,20,1호선,시청,26772,27067
2015,04,20,1호선,종각,52192,50339
2015,04,20,1호선,종로3가,39748,36248
2015,04,20,1호선,종로5가,31152,31861
2015,04,21,1호선,서울역,63549,58327
2015,04,21,1호선,시청,28657,28893
2015,04,21,1호선,종각,52699,50864
2015,04,21,1호선,종로3가,40808,37208
2015,04,21,1호선,종로5가,32623,32758
2015,04,22,1호선,서울역,62726,57645
2015,04,22,1호선,시청,28378,28644
2015,04,22,1호선,종각,52828,50739
2015,04,22,1호선,종로3가,40444,36776
2015,04,22,1호선,종로5가,31112,31611
2015,04,23,1호선,서울역,65634,60093
2015,04,23,1호선,시청,28636,29058
2015,04,23,1호선,종각,52663,50932
2015,04,23,1호선,종로3가,41267,37564
2015,04,23,1호선,종로5가,32408,32775
2015,04,24,1호선,서울역,76806,70837
2015,04,24,1호선,시청,33440,34051
2015,04,24,1호선,종각,62113,57365
2015,04,24,1호선,종로3가,46679,41496
2015,04,24,1호선,종로5가,34709,34409
2015,04,25,1호선,서울역,69519,62670
2015,04,25,1호선,시청,23772,22840
2015,04,25,1호선,종각,41481,37703
2015,04,25,1호선,종로3가,39862,37948
2015,04,25,1호선,종로5가,30787,30734
2015,04,26,1호선,서울역,54354,45192
2015,04,26,1호선,시청,13165,12297
2015,04,26,1호선,종각,24912,20773
2015,04,26,1호선,종로3가,24887,21381
2015,04,26,1호선,종로5가,14343,14331
2015,04,27,1호선,서울역,65490,60078
2015,04,27,1호선,시청,27460,28114
2015,04,27,1호선,종각,51550,50534
2015,04,27,1호선,종로3가,39827,36207
2015,04,27,1호선,종로5가,31959,32562
2015,04,28,1호선,서울역,63345,58515
2015,04,28,1호선,시청,29161,29466
2015,04,28,1호선,종각,52077,50592
2015,04,28,1호선,종로3가,39842,35934
2015,04,28,1호선,종로5가,32465,33070
2015,04,29,1호선,서울역,63642,58601
2015,04,29,1호선,시청,28449,28736
2015,04,29,1호선,종각,52280,51031
2015,04,29,1호선,종로3가,37623,34371
2015,04,29,1호선,종로5가,31491,32316
2015,04,30,1호선,서울역,69870,66181
2015,04,30,1호선,시청,29273,29318
2015,04,30,1호선,종각,54075,52950
2015,04,30,1호선,종로3가,41118,37280
2015,04,30,1호선,종로5가,32671,33419
2015,05,01,1호선,서울역,66645,64522
2015,05,01,1호선,시청,24614,25928
2015,05,01,1호선,종각,46057,37428
2015,05,01,1호선,종로3가,46063,39273
2015,05,01,1호선,종로5가,33547,30714
2015,05,02,1호선,서울역,67737,58812
2015,05,02,1호선,시청,21009,20588
2015,05,02,1호선,종각,37654,32708
2015,05,02,1호선,종로3가,35971,33953
2015,05,02,1호선,종로5가,28111,27698
2015,05,03,1호선,서울역,56944,46148
2015,05,03,1호선,시청,13939,12913
2015,05,03,1호선,종각,23631,20000
2015,05,03,1호선,종로3가,24169,21339
2015,05,03,1호선,종로5가,12978,13095
2015,05,04,1호선,서울역,71956,62026
2015,05,04,1호선,시청,26139,25835
2015,05,04,1호선,종각,52681,50271
2015,05,04,1호선,종로3가,43670,40658
2015,05,04,1호선,종로5가,33327,33776
2015,05,05,1호선,서울역,54127,44289
2015,05,05,1호선,시청,15210,14541
2015,05,05,1호선,종각,33573,27026
2015,05,05,1호선,종로3가,31817,27441
2015,05,05,1호선,종로5가,23561,22732
2015,05,06,1호선,서울역,64496,58369
2015,05,06,1호선,시청,28711,29091
2015,05,06,1호선,종각,53861,52231
2015,05,06,1호선,종로3가,41182,37572
2015,05,06,1호선,종로5가,30509,31188
2015,05,07,1호선,서울역,65331,60404
2015,05,07,1호선,시청,28681,29112
2015,05,07,1호선,종각,54036,52341
2015,05,07,1호선,종로3가,40839,37216
2015,05,07,1호선,종로5가,31400,31501
2015,05,08,1호선,서울역,74296,68717
2015,05,08,1호선,시청,30518,30208
2015,05,08,1호선,종각,55948,53335
2015,05,08,1호선,종로3가,41968,37987
2015,05,08,1호선,종로5가,32998,32350
2015,05,09,1호선,서울역,62939,55845
2015,05,09,1호선,시청,19544,19807
2015,05,09,1호선,종각,37972,35658
2015,05,09,1호선,종로3가,36280,34033
2015,05,09,1호선,종로5가,28471,28840
2015,05,10,1호선,서울역,54138,43329
2015,05,10,1호선,시청,13704,13273
2015,05,10,1호선,종각,25376,21866
2015,05,10,1호선,종로3가,24198,20465
2015,05,10,1호선,종로5가,14120,14261
2015,05,11,1호선,서울역,66777,60459
2015,05,11,1호선,시청,27815,28105
2015,05,11,1호선,종각,54096,51175
2015,05,11,1호선,종로3가,38685,36309
2015,05,11,1호선,종로5가,33035,32293
2015,05,12,1호선,서울역,63842,58182
2015,05,12,1호선,시청,29112,29131
2015,05,12,1호선,종각,52686,50815
2015,05,12,1호선,종로3가,39380,36935
2015,05,12,1호선,종로5가,32961,32747
2015,05,13,1호선,서울역,64927,59505
2015,05,13,1호선,시청,30015,30175
2015,05,13,1호선,종각,54946,52778
2015,05,13,1호선,종로3가,41607,38052
2015,05,13,1호선,종로5가,32549,33071
2015,05,14,1호선,서울역,66169,60556
